city.title,country.title,N
Yumaguzino,Russia,2026
Krasnaya Gorbatka,Russia,2026
Novorossia,Russia,2022
Ramon,Russia,2018
Komsomolskoe,Russia,1993
Korenevo,Russia,1992
Pleshanovo,Russia,1987
Nagorsk,Russia,1985
Berdyuzhye,Russia,1980
Sosnovo-Ozerskoe,Russia,1976
Tumbotino,Russia,1976
Leninskoe,Russia,1973
Schelkino,Russia,1970
Verkhniy Baskunchak,Russia,1969
Duminichi,Russia,1969
Kozulka,Russia,1965
Mikhaylovskoe,Russia,1958
Tixi,Russia,1955
Novominskaya,Russia,1955
Proletarsky,Russia,1945
Tonkino,Russia,1934
Krasnoe,Russia,1933
Karatuzskoe,Russia,1932
Yurla,Russia,1930
Meschovsk,Russia,1922
Chastye,Russia,1920
Bogorodskoe,Russia,1920
Kopyevo,Russia,1919
Volginsky,Russia,1918
Dzerzhinskoe,Russia,1917
Turochak,Russia,1915
ZATO Sibirsky,Russia,1914
Vargashi,Russia,1913
Srednekolymsk,Russia,1907
Komarichi,Russia,1906
Tommot,Russia,1906
Spas-Demensk,Russia,1906
Mamontovo,Russia,1904
Kadom,Russia,1893
Bazarny Karabulak,Russia,1886
Grakhovo,Russia,1885
Krasnaya Gora,Russia,1883
Fershampenuaz,Russia,1882
Dukhovschina,Russia,1881
Podosinovets,Russia,1877
Tura,Russia,1874
Ermekeevo,Russia,1874
Muezersky,Russia,1873
Mukhtolovo,Russia,1869
Topchikha,Russia,1869
Sazonovo,Russia,1868
Pindushi,Russia,1868
Sadovoe,Russia,1868
Taezhny,Russia,1867
Podgornoe,Russia,1866
Arkhara,Russia,1861
Pryazha,Russia,1861
Bolshoe Boldino,Russia,1859
Motygino,Russia,1854
Sharlyk,Russia,1851
Kochenevo,Russia,1851
Perevolotsky,Russia,1847
Cherdakly,Russia,1845
Podgorensky,Russia,1844
Sibirtsevo,Russia,1843
Malye Derbety,Russia,1842
Aykino,Russia,1841
Kaluga-2,Russia,1839
Berdyaush,Russia,1837
Obozersky,Russia,1836
Starotitarovskaya,Russia,1833
Ketchenery,Russia,1832
Sapozhok,Russia,1830
Borisoglebsky,Russia,1818
Privolzhye,Russia,1815
Mendeleevo,Russia,1811
Novaya Chara,Russia,1810
Khlevnoe,Russia,1806
Vengerovo,Russia,1804
Emetsk,Russia,1804
Suda,Russia,1802
Alexandrov Gay,Russia,1800
Kalininskaya,Russia,1800
Nizhnyaya Poyma,Russia,1796
Chelno-Vershiny,Russia,1796
Tonshaevo,Russia,1795
Reshetikha,Russia,1794
Sovetskoe,Russia,1794
Volga,Russia,1793
Kochevo,Russia,1791
Zirgan,Russia,1791
Gayny,Russia,1790
Stanovoe,Russia,1787
Smirnykh,Russia,1786
Plyussa,Russia,1780
Ulyanovka,Russia,1779
Shigony,Russia,1779
Kalashnikovo,Russia,1775
Rebrikha,Russia,1773
Oparino,Russia,1773
Kharp,Russia,1768
Armizonskoe,Russia,1767
Sosnovo,Russia,1760
Verkhovye,Russia,1759
Narovchat,Russia,1755
Breytovo,Russia,1755
Naryshkino,Russia,1750
Ekaterinovka,Russia,1749
Lezhnevo,Russia,1747
Kologriv,Russia,1745
Alakurtti,Russia,1742
Mars,Russia,1739
Beloomut,Russia,1739
Chupa,Russia,1738
Kamchatka,Russia,1737
Dombarovsky,Russia,1734
Bolshaya Murta,Russia,1727
Kolpna,Russia,1723
Mukhorshibir,Russia,1722
Oblivskaya,Russia,1719
Enem,Russia,1719
Solvychegodsk,Russia,1717
Verkhniy Mamon,Russia,1716
Koygorodok,Russia,1715
Spasskoe,Russia,1707
Mayna,Russia,1706
Bekovo,Russia,1705
Stavrovo,Russia,1704
Ytyk-Kyuel,Russia,1704
Levokumskoe,Russia,1704
Ust-Koxa,Russia,1703
Babayurt,Russia,1702
Verkhoyansk,Russia,1701
Vidyaevo,Russia,1700
Malinovka,Russia,1696
Kholmskaya,Russia,1689
Lenino,Russia,1686
Miasskoe,Russia,1680
Yavas,Russia,1678
Medvedevo,Russia,1670
Falenki,Russia,1669
Mayya,Russia,1666
Duvan,Russia,1661
Smolenskoe,Russia,1656
Susuman,Russia,1653
Bolshoe Sorokino,Russia,1648
Pokrovka,Russia,1646
Dzhubga,Russia,1644
Bely,Russia,1642
Gigant,Russia,1641
Tatsinskaya,Russia,1640
Unyugan,Russia,1637
Beya,Russia,1636
Kemlya,Russia,1631
Tengushevo,Russia,1628
Maloshuyka,Russia,1628
Zaigraevo,Russia,1627
Detchino,Russia,1627
Shatrovo,Russia,1624
Privodino,Russia,1624
svkh Voronezhsky,Russia,1622
Peski,Russia,1620
Kunashak,Russia,1616
Krasnaya Yaruga,Russia,1614
Vakhtan,Russia,1611
Elban,Russia,1609
Veshkayma,Russia,1608
Znamenka,Russia,1608
Ust-Kan,Russia,1607
Kyzyl-Mazhalyk,Russia,1607
Lvovsky,Russia,1606
Podtesovo,Russia,1604
Bolshaya Glushitsa,Russia,1603
Krasny Chikoy,Russia,1603
Murygino,Russia,1603
Tsiolkovskiy (Uglegorsk),Russia,1602
Tuzha,Russia,1602
Arya,Russia,1600
Ivnya,Russia,1598
Raevka,Russia,1597
Lyubytino,Russia,1596
Yuzhno-Kurilsk,Russia,1596
Uni,Russia,1596
Schelyayur,Russia,1593
Kvarkeno,Russia,1593
Sarai,Russia,1589
Bokhan,Russia,1589
Yukamenskoe,Russia,1588
Pelym,Russia,1581
Bagan,Russia,1580
Kyshtovka,Russia,1573
Shimsk,Russia,1570
Chemal,Russia,1568
Chegem,Russia,1567
Novozavidovsky,Russia,1566
Avsyunino (Dorokhovskiy s/o),Russia,1566
Orenburgskoe,Russia,1565
Sverdlovsky,Russia,1564
Borok,Russia,1561
Shebalino,Russia,1557
Meget,Russia,1556
Troitsky,Russia,1556
Yurino,Russia,1554
Pachelma (posyolok),Russia,1552
Nizhneangarsk,Russia,1543
Etkul,Russia,1540
Dvinskoy,Russia,1536
Nekrasovskoe,Russia,1536
Ulyanovskaya,Russia,1534
Bolshoe Pavlovo,Russia,1532
Irkutsk-45,Russia,1532
Yantarny,Russia,1531
Babushkin,Russia,1530
Chaltyr,Russia,1530
Porosozero,Russia,1530
Ustye,Russia,1530
Turuntaevo,Russia,1529
Terekli-Mekteb,Russia,1527
Gornopravdinsk,Russia,1527
Lesogorsk,Russia,1527
Uinskoe,Russia,1526
Tyukhtet,Russia,1524
Kilemary,Russia,1524
Gurzuf,Russia,1523
Barvikha,Russia,1523
Dalnee Konstantinovo,Russia,1523
Arbazh,Russia,1522
Rodino,Russia,1521
Saratovsky,Russia,1513
Budogosch,Russia,1513
Atyuryevo,Russia,1513
Tomari,Russia,1512
Zdvinsk,Russia,1509
Ekaterinoslavka,Russia,1506
Temyasovo,Russia,1503
Mstera,Russia,1503
Bolshaya Sosnova,Russia,1500
Yugo-Kamsky,Russia,1499
Surskoe,Russia,1499
Khorol,Russia,1495
Kuyanovo,Russia,1493
Novobureysky,Russia,1492
Tevriz,Russia,1492
Sernovodsk,Russia,1488
Nyrob,Russia,1488
d/o Schelkovo,Russia,1486
Mulino,Russia,1484
Zalesovo,Russia,1483
Danilovka,Russia,1480
Vylgort,Russia,1476
Malysheva,Russia,1476
Moshenskoe,Russia,1473
Novogorny,Russia,1472
Peskovka,Russia,1472
Axarka,Russia,1469
Khovu-Axy,Russia,1468
Gremyachevo,Russia,1464
Kurkino,Russia,1460
Kizema,Russia,1459
Emelyanovo,Russia,1459
Novy Urgal,Russia,1458
Davydovka,Russia,1458
Pizhanka,Russia,1454
Kalininets,Russia,1454
Dedenevo,Russia,1452
Novosibirsky,Russia,1449
Vishnevogorsk,Russia,1449
Turki,Russia,1449
Shangaly,Russia,1447
Dmitrievka,Russia,1445
Kunya,Russia,1444
Sladkovo,Russia,1444
Sagan-Nur,Russia,1443
Altay,Russia,1443
Perelyub,Russia,1439
Panino,Russia,1439
Tokarevka,Russia,1436
Konevo,Russia,1435
Soldato-Alexandrovskoe,Russia,1433
Bazarny Syzgan,Russia,1433
Kaduy (derevnya),Russia,1432
Bogatoe,Russia,1432
Zvezdny,Russia,1432
Saryg-Sep,Russia,1431
Khandyga,Russia,1431
Ust-Kishert,Russia,1430
Mundybash,Russia,1427
Verkh-Chebula ,Russia,1420
Kachug,Russia,1418
Tatischevo,Russia,1418
Inskoy,Russia,1417
Kastornoe,Russia,1417
Verkhnie Sergi,Russia,1415
Alexandrovka,Russia,1414
Irbeyskoe,Russia,1412
Kuznechnoe,Russia,1412
Staraya Mayna,Russia,1410
Ostrovskoe,Russia,1409
Ivolginsk,Russia,1406
Molokovo,Russia,1402
Melnikovo,Russia,1402
Krasnaya Gorka,Russia,1399
Lovozero,Russia,1397
Ternovka,Russia,1397
Bolsherechye,Russia,1394
Urazovo,Russia,1392
Gagino,Russia,1390
Khabary,Russia,1390
Dubrovka (poselok gorodskogo tipa),Russia,1389
Usvyaty,Russia,1388
Rassvet,Russia,1388
Zmievka,Russia,1387
Verkh-Chita,Russia,1386
Chaa-Khol,Russia,1386
Muzhi,Russia,1385
Firovo,Russia,1384
Mechta,Russia,1381
Sofrino-1,Russia,1380
Kropachyovo,Russia,1378
Kiasovo,Russia,1376
Bolshoe Murashkino,Russia,1371
Solnechnogorsk-7,Russia,1370
Ukholovo,Russia,1369
Mordovo,Russia,1368
Ladozhskaya,Russia,1367
Gorshechnoe ,Russia,1366
Izhmorsky,Russia,1365
Nema,Russia,1362
Ozerki,Russia,1359
Ust-Nera,Russia,1358
Kashary,Russia,1357
Kadoshkino,Russia,1356
Idrinskoe,Russia,1355
Liman,Russia,1353
Turukhansk,Russia,1353
Nikologory,Russia,1352
Zavetnoe,Russia,1351
Tyulyachi,Russia,1349
Babushkina,Russia,1349
Darasun,Russia,1348
Mikun (Aykino),Russia,1348
Belaya Berezka,Russia,1347
Asbest (poselok),Russia,1345
Yashalta,Russia,1340
Cherlak,Russia,1339
Kutulik,Russia,1333
Glushkovo,Russia,1331
Angarsky,Russia,1326
Rameshki,Russia,1323
Kuleshovka,Russia,1323
Krasnozerskoe,Russia,1321
Krasnoselkup,Russia,1321
Vinzili,Russia,1321
Povenets,Russia,1320
Kedrovy,Russia,1319
Persianovsky,Russia,1318
Samoylovka,Russia,1318
Issa,Russia,1318
Ugra,Russia,1318
Palkino,Russia,1311
Samarskoe,Russia,1311
Novaya Mayna,Russia,1308
Ertsevo,Russia,1308
Ilinka,Russia,1307
Noginsk-9,Russia,1305
Suna,Russia,1305
Orlov Log,Russia,1302
Koslan,Russia,1299
Krasnoe Selo,Russia,1298
Andreevka,Russia,1298
Ponazyrevo,Russia,1296
Yarega,Russia,1295
Varnavino,Russia,1294
Alupka,Russia,1293
Dukhovnitskoe,Russia,1292
104 km avtotrassy Bryansk-Orel,Russia,1292
Bograd,Russia,1290
Bolshoy Tsaryn,Russia,1288
Arsenyevo,Russia,1287
Tim,Russia,1286
Shipitsyno,Russia,1286
Pravdinsky,Russia,1285
Mortka,Russia,1285
Pestravka,Russia,1284
Timashevo,Russia,1284
Khabarovsk-43 (Taezhnoe),Russia,1284
Kazachinskoe,Russia,1284
Susanino,Russia,1282
Izmalkovo,Russia,1281
Kurmanaevka,Russia,1279
Tambovka,Russia,1279
Kalinino,Russia,1278
Isakly,Russia,1277
Chistye Bory,Russia,1277
Iki-Burul,Russia,1275
Vyartsilya,Russia,1274
Ermish,Russia,1274
Remontnoe,Russia,1272
Gluboky,Russia,1272
Pasha,Russia,1271
Sennoy,Russia,1270
Antropovo,Russia,1269
Khatanga,Russia,1267
Chernomorsky,Russia,1265
Novonukutsky,Russia,1265
Primorsky,Russia,1264
Essoyla,Russia,1264
Glazunovka,Russia,1263
Erzin,Russia,1263
Khanymey,Russia,1263
Verkhniy Uslon,Russia,1263
Borogontsy,Russia,1262
Kasumkent,Russia,1262
Shalakusha,Russia,1259
Podyuga,Russia,1258
Peschanokopskoe,Russia,1257
Letka,Russia,1256
Balabanovo-1,Russia,1256
Stepnoe Ozero,Russia,1255
Ulkan,Russia,1254
Lyambir,Russia,1252
Vichuga Staraya,Russia,1251
Belorechenskiy ,Russia,1251
Pashia,Russia,1247
Berdigestyakh,Russia,1244
Sylva,Russia,1244
Savino,Russia,1243
Lipets,Russia,1242
Semiletka,Russia,1241
Kady,Russia,1240
Olenegorsk-8,Russia,1237
Bagdarin,Russia,1234
Rozhdestveno,Russia,1233
Uspenskoe,Russia,1232
Zharkovsky,Russia,1232
Talinka,Russia,1230
Kosa,Russia,1230
Matveevka,Russia,1229
Turgenevo,Russia,1229
Alexandro-Nevsky,Russia,1227
Emanzhelinka,Russia,1226
Uglovka,Russia,1225
Sakhalin,Russia,1224
Zarya,Russia,1223
Kumeny,Russia,1222
Severomorsk 3,Russia,1219
Chulman,Russia,1217
Voskhod,Russia,1217
Mokrous,Russia,1216
Tirlyansky,Russia,1212
Vyatka,Russia,1212
Voyvozh,Russia,1211
Mokrousovo,Russia,1209
Dolgoe,Russia,1209
Sergiev Posad-7,Russia,1209
Tuim,Russia,1207
Verkhoshizhemye,Russia,1206
Voznesenye,Russia,1205
Novomikhaylovsky,Russia,1203
Prostokvashino,Russia,1203
Malino,Russia,1201
Strelka,Russia,1201
Novoselovo,Russia,1200
Spartak,Russia,1199
Pribelsky,Russia,1199
Novy Nekouz,Russia,1197
Dubrovka,Russia,1197
Medvedovskaya,Russia,1194
Berlin,Russia,1194
Alma-Ata,Russia,1194
Nebolchi,Russia,1193
Pizhma,Russia,1190
Radischevo,Russia,1189
Kirovsky,Russia,1189
Kavkaz,Russia,1188
Olovyannaya,Russia,1188
Teeli,Russia,1187
Gordeevka,Russia,1187
Novodugino,Russia,1187
Efimovsky,Russia,1184
Kazanskaya,Russia,1183
Burla,Russia,1181
Elatma,Russia,1179
Verkhnyaya Khava,Russia,1179
Isheevka,Russia,1179
Stary Sibay,Russia,1177
Cheremushki,Russia,1174
Vitim,Russia,1174
Blagoevo,Russia,1174
Volsk-18,Russia,1171
Starye Tuymazy,Russia,1171
Krotovka,Russia,1167
Udelnaya,Russia,1166
Pronsk,Russia,1164
Konyshevka,Russia,1163
Dubinino,Russia,1163
Bay-Khaak,Russia,1158
Bolshoy Uluy,Russia,1158
Schelkovo-7,Russia,1157
Zalegosch,Russia,1152
Obsharovka,Russia,1151
Ledmozero,Russia,1151
Chernogolovka (derevnya),Russia,1150
Izhevka,Russia,1148
Sovetskaya,Russia,1147
Kulotino,Russia,1147
Shikhazany,Russia,1146
Shakhunya (derevnya),Russia,1145
Teberda,Russia,1144
Batagay,Russia,1143
Umet,Russia,1141
Zhigansk,Russia,1141
Vazhiny,Russia,1139
Bagaevskaya,Russia,1139
Mullovka,Russia,1137
Chistoozernoe,Russia,1137
Pyschug,Russia,1136
Dorokhovo,Russia,1133
Okhotsk,Russia,1132
Dvurechensk,Russia,1132
Satis,Russia,1130
Kondinskoe,Russia,1128
Lunino,Russia,1127
Shaykovka,Russia,1125
Pyaozersky,Russia,1125
Suvorovskaya,Russia,1122
Pristen,Russia,1118
Yutaza,Russia,1118
Ussuriysky,Russia,1117
Novorossiyka,Russia,1117
Khomutovka,Russia,1116
Kaz ,Russia,1115
Obolensk,Russia,1115
Baevo,Russia,1115
355 km i 356 km avtotrassy Moskva-Kiev,Russia,1114
Subkhankulovo,Russia,1113
Pavlovskaya Sloboda,Russia,1112
Snegiri,Russia,1112
Bolshoe Selo,Russia,1112
Kamyshla,Russia,1112
Severny,Russia,1108
Almenevo,Russia,1107
Tomskaya,Russia,1106
Riga,Russia,1102
Moshkovo,Russia,1100
Vadinsk,Russia,1100
Yurty,Russia,1097
Koshurnikovo,Russia,1097
Chermoz,Russia,1095
Muromtsevo,Russia,1095
Khislavichi,Russia,1092
Khomutovo,Russia,1092
Zavety Ilicha,Russia,1092
Neverkino,Russia,1092
Erofey Pavlovich,Russia,1091
Mitrofanovka,Russia,1091
Khvorostyanka,Russia,1090
Tarasovsky,Russia,1090
Ust-Kalmanka,Russia,1089
Priladozhskiy ,Russia,1089
Terenga,Russia,1088
Staroderevyankovskaya,Russia,1087
Mokhsogollokh,Russia,1086
Safakulevo,Russia,1084
Khvastovichi,Russia,1082
Lalsk,Russia,1082
Ryzdvyany,Russia,1082
Staraya Ladoga,Russia,1080
Tomarovka,Russia,1078
Kholm-Zhirkovsky,Russia,1075
Yushala,Russia,1074
Shumyachi,Russia,1070
Mezhevoy,Russia,1067
Kshen,Russia,1067
Pyatnitskoe,Russia,1066
Ichalki,Russia,1064
Zauralsky,Russia,1062
Teploe,Russia,1061
Akhty,Russia,1059
Tolmachevo,Russia,1058
Arshan,Russia,1057
Dobroe,Russia,1057
Rzhaxa,Russia,1056
Novobirilyussy,Russia,1055
Shemysheyka,Russia,1055
Krasny Bor,Russia,1054
Rudnogorsk,Russia,1053
Kirovskoe,Russia,1053
Gorny-1 (Chita-47),Russia,1053
Tselinny,Russia,1052
Borovsky,Russia,1052
Vinsady,Russia,1051
Ponyri,Russia,1049
Ponomarevka,Russia,1046
Peleduy,Russia,1041
Ivot,Russia,1040
Pomozdino,Russia,1040
Onokhoy,Russia,1037
Platnirovskaya,Russia,1037
Khrenovoe,Russia,1037
Plyos,Russia,1035
Milkovo,Russia,1031
Krasnoyarsky,Russia,1029
Musorka,Russia,1028
Dovolnoe,Russia,1025
Balagansk,Russia,1023
Velikie Suki,Russia,1020
Luna,Russia,1020
Nizhnedevitsk,Russia,1019
Krapivinsky,Russia,1018
Ivanovka,Russia,1017
Uralsk,Russia,1017
Khandagayty,Russia,1014
Yagodnoe,Russia,1012
Kardymovo,Russia,1012
Iksha,Russia,1010
Kuznetsk-12,Russia,1010
Kurilsk,Russia,1010
Marino,Russia,1008
Tarbagatay,Russia,1006
Borovoy,Russia,1006
Demyanka,Russia,1006
Lysye Gory,Russia,1005
Ust-Uda,Russia,1003
Bely Ruchey,Russia,1002
Polotnyany Zavod,Russia,1000
Lesnoe,Russia,998
Novy Uoyan,Russia,996
Oktyabrskiy ,Russia,996
Soloneshnoe,Russia,993
Novaya Adygeya,Russia,992
Novoselitskoe,Russia,992
Schelkovo-4,Russia,989
Yurginskoe,Russia,988
Fevralsk,Russia,987
Sars ,Russia,986
Krasnogvardeysky,Russia,985
Svetlopolyansk,Russia,982
Lyaskelya,Russia,981
Deputatsky,Russia,979
Roslyakovo,Russia,979
Safonovo 1,Russia,979
Vershina Tei,Russia,978
Zyukayka,Russia,978
Yaroslavka,Russia,977
Kaa-Khem,Russia,977
Tula-50,Russia,976
Kytmanovo,Russia,975
Preobrazhenie,Russia,974
Molchanovo,Russia,973
Bolshaya Chernigovka,Russia,973
Fedotovo,Russia,972
Kozhevnikovo,Russia,970
Novoshakhtinsky,Russia,969
Cherevkovo,Russia,968
Khotynets,Russia,967
Serpukhov-15,Russia,964
Rudnichny,Russia,962
Butovo,Russia,961
Staraya Kulatka,Russia,960
Amzya,Russia,960
Bakchar,Russia,959
Bolshie Berezniki,Russia,959
Temirtau,Russia,959
Oxovsky,Russia,959
Shelanger,Russia,956
Voronezhskaya,Russia,955
Ufimsky,Russia,955
Bukhalovo,Russia,955
Atemar,Russia,955
Vydrino,Russia,953
Makeevka,Russia,952
Vorobyevka,Russia,951
Feodosia-13,Russia,948
Cherny Yar,Russia,948
Malinovsky,Russia,948
Salmi,Russia,948
Konstantinovka,Russia,945
Zolotoe Dno,Russia,944
Bogovarovo,Russia,944
Romanovo,Russia,943
Sangar,Russia,943
Bolshaya Atnya,Russia,943
Kapustin Yar,Russia,942
Olkhovka,Russia,942
Sherlovaya Gora,Russia,942
Baykit,Russia,941
Itatsky,Russia,939
Nizhniy Kuranakh,Russia,939
Pychas,Russia,939
Mugur-Axy,Russia,938
Bryansk-4,Russia,936
Aktash,Russia,936
Kuybyshevo,Russia,936
Repyevka,Russia,936
Sura,Russia,935
Staroe Drozhzhanoe,Russia,931
Priyutnoe,Russia,927
Anastasievskaya,Russia,926
Chernyshevsky,Russia,926
Les,Russia,924
Elantsy,Russia,922
Novy Svet,Russia,922
Staroe Shaygovo,Russia,921
Ust-Kamchatsk,Russia,919
Kokuy,Russia,918
Izhevskoe,Russia,917
Serpukhov-11,Russia,915
Ulagan,Russia,914
Vidlitsa,Russia,914
Remmash,Russia,910
Nizhnetroitsky,Russia,907
Znamenskoe,Russia,906
Parfenyevo,Russia,904
Losevo,Russia,903
Staroyuryevo,Russia,902
Zvezdny Gorodok,Russia,902
Bolshaya Martynovka,Russia,901
Khor,Russia,901
Samarkand,Russia,901
Mursalimkino,Russia,900
Shamary,Russia,898
Togul,Russia,898
Shuyskoe,Russia,897
Begunitsy,Russia,896
Starovelichkovskaya,Russia,895
Staroaleyskoe,Russia,894
Pankrushikha,Russia,894
Pozhva,Russia,894
Lazarevskoe,Russia,893
Charyshskoe,Russia,892
Osinovo,Russia,892
Samagaltay,Russia,891
Sindor,Russia,891
Lukovetsky,Russia,890
Morozova,Russia,889
Ershichi,Russia,888
Pavino,Russia,884
Dzhida,Russia,883
Bely Gorodok,Russia,879
Veselaya Zhizn,Russia,877
Novoutkinsk,Russia,876
Chersky,Russia,874
Suslonger,Russia,874
Ust-Tarka,Russia,874
Alexeevsk,Russia,873
Podgorny,Russia,873
Sescha (poselok),Russia,873
Koltushi,Russia,872
Sevastopolskaya,Russia,872
Koktebel,Russia,870
Potma,Russia,870
Gorodischi,Russia,870
Staronizhesteblievskaya,Russia,868
Krasny Dagestan,Russia,868
Sergino,Russia,867
Marevo,Russia,867
Ust-Ishim,Russia,865
Babynino,Russia,863
Novaya Zaimka,Russia,863
Chaadaevka,Russia,863
Kozhva,Russia,862
Saranpaul,Russia,862
Gvardeyskoe,Russia,862
Tabuny,Russia,862
Koelga,Russia,862
Trudarmeysky,Russia,861
Kuchugury,Russia,861
Sholokhovsky,Russia,861
Pavlovsky,Russia,861
Oktyabrskaya,Russia,860
Bada,Russia,858
Sakmara,Russia,857
Razumnoe,Russia,856
Syava,Russia,856
Novopavlovka,Russia,856
Chegem 1-y,Russia,855
Ust-Kinelsky,Russia,852
Aksha,Russia,852
Kamennomostsky,Russia,851
Dauria,Russia,851
Petrozavodskoe,Russia,851
Zalupya,Russia,850
Sayansky,Russia,849
Bolshaya Rassia,Russia,848
Novopokrovka,Russia,848
Silikatny,Russia,846
Borisovo-Sudskoe,Russia,846
Ferzikovo,Russia,846
Miloslavskoe,Russia,846
Lopatino,Russia,843
Peregrebnoe,Russia,843
Betlitsa,Russia,843
Enotaevka,Russia,843
Pestyaki,Russia,842
Chelny,Russia,842
Divnomorskoe,Russia,841
Novye Burasy,Russia,840
Artezian,Russia,840
Axakovo,Russia,840
Lyubov,Russia,839
Lukh,Russia,839
Belidzhi,Russia,838
Rochegda,Russia,835
Kama,Russia,835
Filimonovo,Russia,835
Beltirskoe,Russia,834
Pinyug,Russia,834
Elkhotovo,Russia,834
Volgodonskoy,Russia,832
Stepnoy,Russia,831
Chelbasskaya,Russia,829
Maykor,Russia,828
Mednogorsky,Russia,828
Novoilinsk,Russia,827
Urgala,Russia,826
Zaykovo,Russia,826
Chekhov-3,Russia,825
Krasny Klyuch,Russia,824
Rossiysky,Russia,824
Tyubuk,Russia,823
Bilyarsk,Russia,821
Ulu-Telyak,Russia,820
Aleysky,Russia,820
Yuzhno-Sukhokumsk,Russia,820
Novy Gorodok,Russia,819
Kukushtan,Russia,819
Teplaya gora,Russia,818
Poddorye,Russia,818
Letnerechensky,Russia,818
Gritsovsky,Russia,818
Georgievka,Russia,817
Shafranovo,Russia,817
Urmaevo,Russia,817
Polovinnoe,Russia,815
Zelenogorskiy ,Russia,814
Vanavara,Russia,813
Koshekhabl,Russia,812
Sinegorye,Russia,810
Yasnaya Polyana,Russia,809
Strizhi,Russia,808
Verkh-Neyvinsky,Russia,808
Voronovo,Russia,808
Chikola,Russia,807
Yakovlevka,Russia,805
Volot,Russia,805
Bokovskaya,Russia,805
Kumylzhenskaya,Russia,805
Purovsk,Russia,805
Vetluzhsky,Russia,805
Berezayka,Russia,804
Lyubokhna,Russia,803
Ladva,Russia,802
Shvartsevsky,Russia,802
Novotitarovskaya,Russia,799
Naushki,Russia,799
Sosnovets,Russia,799
Kalinovka,Russia,798
Shugozero,Russia,797
Novopetrovskoe,Russia,796
Pechenga,Russia,793
Krutikha,Russia,793
Orlovka,Russia,793
Epifan,Russia,792
Gorbatov,Russia,792
Vilovatovo,Russia,791
Kagalnik,Russia,790
Agirish,Russia,790
Taganrogsky,Russia,790
Chelyaba,Russia,789
Stary Gorodok,Russia,789
Kadnikovsky,Russia,788
Sergeevka,Russia,787
Glazhevo,Russia,787
Ketovo,Russia,786
Baryatino,Russia,785
Toora-Khem,Russia,784
Kochkurovo,Russia,784
Sergiev Posad-6,Russia,784
Ust-Luga,Russia,783
Zavidovo,Russia,782
Kudinovo,Russia,781
Magaramkent,Russia,779
Rogovskaya,Russia,779
Saranskoe,Russia,778
Armyansky,Russia,778
Roza,Russia,776
Lesnoy gorodok,Russia,776
Orlik,Russia,775
Khokhlovo,Russia,775
Kovrov-35,Russia,775
Ostrovnoy,Russia,774
Shishkin Les,Russia,773
Belyaevka,Russia,773
Novotroitskoe,Russia,770
Kshensky,Russia,769
Pribrezhny,Russia,767
Starozhilovo,Russia,766
Solntsevo,Russia,766
Novichikha,Russia,766
Dubenki,Russia,766
Bolshaya Irba,Russia,766
Uvarovka,Russia,763
Bobrovka,Russia,762
Livenka,Russia,760
Karlaman,Russia,759
Vorovskogo,Russia,756
Taytsy,Russia,756
Zalukokoazhe,Russia,756
Yashkino,Russia,753
Grigoropolisskaya,Russia,752
Smolenskaya,Russia,752
Zelenoborsk,Russia,750
Ilinskoe,Russia,749
Letnyaya Stavka,Russia,749
Peremyshl,Russia,748
Severomuysk,Russia,747
Karmanovo,Russia,746
Rodnikovskaya,Russia,745
Pomary,Russia,744
Monastyrschina,Russia,743
Vityazevo,Russia,742
Zyryanka,Russia,742
Uzunovo,Russia,742
Kosikha,Russia,741
Ikryanoe,Russia,741
Podbelsk,Russia,741
Troitskaya,Russia,741
Staraya Toropa,Russia,739
Krasnousolskiy Sanatory,Russia,739
Nylga,Russia,738
Bytosh,Russia,736
Talakan,Russia,735
Uglovskoe,Russia,735
Dolgoderevenskoe,Russia,735
Kut-Yakh,Russia,733
Novaya Yalta,Russia,733
Rovnoe,Russia,731
Novoscherbinovskaya,Russia,731
Krutinka,Russia,730
Golovchino,Russia,730
Khokholsky,Russia,729
Artemovsk,Russia,728
Novaya Malykla,Russia,728
Girey,Russia,726
Trudobelikovsky,Russia,725
Zarubino,Russia,724
Abzakovo,Russia,721
Zhireken,Russia,721
Tyumentsevo,Russia,720
Ust-Kachka,Russia,719
Naro-Fominsk-10,Russia,719
Kazanka,Russia,719
A/D Kazan-Arsk perekrestok k np Kamenka,Russia,718
Krasny Oktyabr,Russia,718
Chokurdakh,Russia,718
Odintsovo-1,Russia,716
Kingiseppsky,Russia,716
Egvekinot,Russia,716
Kurya,Russia,716
Novy Mir,Russia,716
Severo-Kurilsk,Russia,713
Lazarevo,Russia,713
Chuchkovo,Russia,712
Dubovskoe,Russia,712
